ride_id,user_id,captain_id,ride_date,pickup_loc,drop_loc,distance_km,duration_min,ride_status
RIDE052395,user03693,CP01237,7/19/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",13.72,63,cancelled
RIDE052396,user14343,CP00722,06/01/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",4.9,39,completed
RIDE052397,user01811,CP01708,8/16/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",16.32,120,completed
RIDE052398,user07590,CP00387,8/5/2025,"Charminar, Hyderabad","Gachibowli, Hyderabad",2.96,24,completed
RIDE052399,user06038,CP01232,8/22/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",12.28,106,completed
RIDE052400,user02887,CP02053,7/20/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",13.59,89,completed
RIDE052401,user11417,CP01497,6/20/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",3.9,22,completed
RIDE052402,user05315,CP02377,8/31/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",9.73,75,completed
RIDE052403,user06182,CP00971,2025-08-06,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",7.6,52,completed
RIDE052404,user05498,CP00059,6/14/2025,"Jayanagar, Bangalore","Whitefield, Bangalore",3.79,29,completed
RIDE052405,user00666,CP00233,5/12/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",12.33,65,cancelled
RIDE052406,user13402,CP02242,8/25/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",13.41,73,completed
RIDE052407,user00285,CP00442,8/5/2025,"Koramangala, Bangalore","Jayanagar, Bangalore",7.46,57,completed
RIDE052408,user06786,CP00944,8-26-2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",5.18,32,completed
RIDE052409,user02393,CP02444,9/1/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",3.66,25,completed
RIDE052410,user00874,CP00570,8/27/2025,"Secunderabad, Hyderabad","Gachibowli, Hyderabad",2.86,20,completed
RIDE052411,user12596,CP02315,7/25/2025,"MG Road, Bangalore","Indiranagar, Bangalore",16.44,120,cancelled
RIDE052412,user11370,CP00535,7/14/2025,"Indiranagar, Bangalore","MG Road, Bangalore",11.87,71,completed
RIDE052413,user09171,CP00562,8/2/2025,"Koramangala, Bangalore","Whitefield, Bangalore",16.67,94,completed
RIDE052414,user09223,CP01445,8/28/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",2.04,15,completed
RIDE052415,user02058,CP02493,2025-08-23,"Banjara Hills, Hyderabad","Charminar, Hyderabad",2.49,15,completed
RIDE052416,user08111,CP01720,5/27/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",17.09,99,cancelled
RIDE052417,user03613,CP00777,8/16/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",16.1,120,completed
RIDE052418,user05490,CP02134,07/19/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",8.45,63,completed
RIDE052419,user09978,CP00275,6/21/2025,"MG Road, Bangalore","Whitefield, Bangalore",13.93,93,completed
RIDE052420,user00489,CP00238,08/24/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",15.82,114,completed
RIDE052421,user10914,CP00502,2025-07-23,"MG Road, Bangalore","Whitefield, Bangalore",14.9,120,completed
RIDE052422,user04232,CP02392,8/22/2025,"MG Road, Bangalore","Whitefield, Bangalore",12.78,83,completed
RIDE052423,user03585,CP01072,7/21/2025,"Jayanagar, Bangalore","Koramangala, Bangalore",8.08,59,completed
RIDE052424,user00123,CP02466,8/5/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",2.58,25,completed
RIDE052425,user11297,CP00537,7/29/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",16.11,120,completed
RIDE052426,user08590,CP02266,7/14/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",3.11,18,cancelled
RIDE052427,user06075,CP00001,7/20/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",4.04,27,completed
RIDE052428,user14086,CP01753,2025-07-28,"Whitefield, Bangalore","MG Road, Bangalore",8.6,64,completed
RIDE052429,user08276,CP01787,2025-08-26,"Indiranagar, Bangalore","Whitefield, Bangalore",13.19,107,completed
RIDE052430,user06437,CP00589,6/13/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",14.74,86,completed
RIDE052431,user07520,CP01462,8/10/2025,"Gachibowli, Hyderabad","Charminar, Hyderabad",10.04,82,completed
RIDE052432,user02851,CP01746,7/31/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",17.01,120,completed
RIDE052433,user04187,CP02127,2025-06-02,"Koramangala, Bangalore","Indiranagar, Bangalore",17.75,120,completed
RIDE052434,user12097,CP00055,7/21/2025,"Whitefield, Bangalore","MG Road, Bangalore",3.01,19,completed
RIDE052435,user09630,CP01199,7/5/2025,"Whitefield, Bangalore","Jayanagar, Bangalore",12.17,103,completed
RIDE052436,user01000,CP02190,2025-09-01,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",7.66,59,completed
RIDE052437,user07154,CP00144,8/28/2025,"Whitefield, Bangalore","MG Road, Bangalore",5.28,42,completed
RIDE052438,user02483,CP01453,6/25/2025,"Indiranagar, Bangalore","Whitefield, Bangalore",9,69,completed
RIDE052439,user13164,CP01673,,"Indiranagar, Bangalore","Koramangala, Bangalore",13.58,120,completed
RIDE052440,user03857,CP01943,8/30/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",5.96,37,completed
RIDE052441,user14206,CP01710,2025-08-10,"Charminar, Hyderabad","Banjara Hills, Hyderabad",12.07,108,completed
RIDE052442,user10489,CP02360,07/18/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",3.13,18,completed
RIDE052443,user14739,CP01522,2025-07-30,"Secunderabad, Hyderabad","Charminar, Hyderabad",15.65,79,completed
RIDE052444,user14593,CP00632,08/11/2025,"Banjara Hills, Hyderabad","Charminar, Hyderabad",10.57,114,completed
,user11645,CP00513,2025-08-28,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",4.81,30,completed
RIDE052446,user04128,CP00851,7/12/2025,"MG Road, Bangalore","Whitefield, Bangalore",6.35,39,completed
RIDE052447,user02109,CP01491,06/05/2025,"Indiranagar, Bangalore","MG Road, Bangalore",9.56,75,completed
RIDE052448,user08577,CP00531,8/27/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",16.66,120,completed
RIDE052449,user00473,CP00135,08/19/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",14.95,118,completed
,user01046,CP02207,8/29/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",4.21,47,completed
RIDE052451,user07539,CP00753,2025-08-06,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",8.79,71,completed
RIDE052452,user02474,CP00135,,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",5.82,55,completed
RIDE052453,user07699,CP01008,8/16/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",10.66,75,completed
RIDE052454,user00146,CP00864,8/30/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",16.34,120,completed
RIDE052455,user11384,CP00784,2025-08-16,"Koramangala, Bangalore","Indiranagar, Bangalore",10.11,42,completed
RIDE052456,user13326,CP00098,08/30/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",8.98,76,completed
RIDE052457,user12787,CP00264,8/16/2025,"Jubilee Hills, Hyderabad","Gachibowli, Hyderabad",12.79,75,completed
RIDE052458,user10086,CP02018,7/21/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",12.19,120,cancelled
RIDE052459,user07825,CP01688,2025-07-02,"Indiranagar, Bangalore","Koramangala, Bangalore",16.02,120,completed
RIDE052460,user09671,CP00810,6/23/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",4.66,49,completed
RIDE052461,user05988,CP01338,2025-08-25,"Whitefield, Bangalore","Indiranagar, Bangalore",8.97,60,completed
RIDE052462,user14081,CP00821,09/01/2025,"Koramangala, Bangalore","MG Road, Bangalore",12.01,67,completed
RIDE052463,user00556,CP01718,08/22/2025,"Indiranagar, Bangalore","MG Road, Bangalore",15.74,96,completed
RIDE052464,user08844,CP01640,8/30/2025,"Whitefield, Bangalore","MG Road, Bangalore",16.05,120,completed
RIDE052465,user11029,CP01761,8/6/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",7.44,71,completed
RIDE052466,user03668,CP02106,6/6/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",4.78,41,cancelled
RIDE052467,user08098,CP02388,2025-08-29,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",11.51,56,completed
RIDE052468,user02891,CP00941,6/24/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",11.07,68,completed
RIDE052469,user14660,CP00355,8/26/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",13.74,83,completed
RIDE052470,user06403,CP02457,2025-08-18,"Indiranagar, Bangalore","Whitefield, Bangalore",14.31,99,cancelled
RIDE052471,user06753,CP00666,7/15/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",7.73,58,cancelled
RIDE052472,user08104,CP01340,2025-06-27,"Indiranagar, Bangalore","MG Road, Bangalore",13.41,83,completed
RIDE052473,user00776,CP00351,2025-07-18,"MG Road, Bangalore","Indiranagar, Bangalore",3.95,33,completed
RIDE052474,user12184,CP01941,7/6/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",5.61,61,completed
,user06915,CP02148,08/23/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",6.6,65,completed
RIDE052476,user01160,CP00762,7/28/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",3.04,29,completed
RIDE052477,user06222,CP02468,07/12/2025,"Koramangala, Bangalore","Whitefield, Bangalore",6.95,66,completed
RIDE052478,user10632,CP00521,7/15/2025,"MG Road, Bangalore","Koramangala, Bangalore",6.22,65,completed
RIDE052479,user00428,CP02219,2025-08-15,"Jayanagar, Bangalore","Koramangala, Bangalore",17.73,120,completed
RIDE052480,user11008,CP02106,7/21/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",15.6,96,completed
RIDE052481,user07868,CP01638,8/29/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",3.78,30,completed
RIDE052482,user13003,CP00053,6/27/2025,"Koramangala, Bangalore","MG Road, Bangalore",15.19,90,completed
RIDE052483,user09442,CP02343,2025-08-17,"Indiranagar, Bangalore","Koramangala, Bangalore",6.45,37,completed
RIDE052484,user12229,CP00750,2025-08-06,"Indiranagar, Bangalore","MG Road, Bangalore",5.09,24,completed
RIDE052485,user13518,CP00782,6/7/2025,"Jayanagar, Bangalore","MG Road, Bangalore",16.48,120,completed
RIDE052486,user03389,CP00355,08/25/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",3.28,28,completed
RIDE052487,user04954,CP01762,7/4/2025,"Koramangala, Bangalore","Whitefield, Bangalore",16.69,120,completed
RIDE052488,user06815,CP00133,,"Whitefield, Bangalore","Jayanagar, Bangalore",4.68,45,completed
RIDE052489,user13819,CP00394,8/27/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",10.36,62,completed
RIDE052490,user13108,CP00651,8/22/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",10.49,82,completed
RIDE052491,user06133,CP01119,8/10/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",5.45,37,completed
RIDE052492,user14828,CP00549,08/03/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",10.66,70,completed
RIDE052493,user07664,CP01020,7/8/2025,"Koramangala, Bangalore","Whitefield, Bangalore",2.57,15,completed
RIDE052494,user14457,CP02079,8/30/2025,"Whitefield, Bangalore","Koramangala, Bangalore",6.13,43,completed
RIDE052495,user06718,CP00052,8/14/2025,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",10.38,85,completed
RIDE052496,user14763,CP01037,7/1/2025,"Koramangala, Bangalore","MG Road, Bangalore",8.99,69,cancelled
RIDE052497,user09232,CP00444,7/14/2025,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",15.5,120,completed
RIDE052498,user06175,CP01028,2025-08-31,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",9.38,52,completed
RIDE052499,user03919,CP01912,7/24/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",16.75,120,completed
RIDE052500,user11247,CP01361,2025-08-14,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",14.49,85,completed
RIDE052501,user08662,CP02435,07/21/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",9.86,90,completed
RIDE052502,user09238,CP02445,7-15-2025,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",16.54,120,completed
RIDE052503,user14559,CP00329,5/14/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",5.82,57,completed
RIDE052504,user06958,CP01622,2025-08-28,"Indiranagar, Bangalore","Koramangala, Bangalore",3.89,22,completed
RIDE052505,user03810,CP00252,8/19/2025,"Koramangala, Bangalore","MG Road, Bangalore",16.79,105,completed
RIDE052506,user12566,CP02275,07/18/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",17.58,119,completed
RIDE052507,user08934,CP00432,6/3/2025,"Koramangala, Bangalore","MG Road, Bangalore",17.48,120,completed
RIDE052508,user04154,CP01345,6/18/2025,"MG Road, Bangalore","Indiranagar, Bangalore",8.93,67,cancelled
RIDE052509,user07403,CP01289,8/28/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",4.52,48,completed
RIDE052510,user00079,CP00974,06/26/2025,"MG Road, Bangalore","Jayanagar, Bangalore",12.26,120,completed
RIDE052511,user13000,CP01907,7/25/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",7.84,41,cancelled
RIDE052512,user12209,CP01755,7/14/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",9.66,61,completed
RIDE052513,user08631,CP01427,2025-06-15,"Koramangala, Bangalore","Whitefield, Bangalore",16.15,120,cancelled
RIDE052514,user09089,CP02340,2025-08-06,"Jubilee Hills, Hyderabad","Secunderabad, Hyderabad",9.94,66,completed
RIDE052515,user00824,CP02406,6/27/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",4.96,29,completed
RIDE052516,user08475,CP01749,08/08/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",3.82,44,cancelled
RIDE052517,user13610,CP01708,2025-07-28,"Jayanagar, Bangalore","Indiranagar, Bangalore",5.7,59,completed
RIDE052518,user10788,CP01440,08/14/2025,"Whitefield, Bangalore","Indiranagar, Bangalore",15.72,120,completed
RIDE052519,user05700,CP01228,2025-08-30,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",13.61,68,completed
RIDE052520,user08605,CP00683,2025-07-02,"Koramangala, Bangalore","Whitefield, Bangalore",17.24,120,cancelled
RIDE052521,user11547,CP01638,9/1/2025,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",8.94,85,completed
RIDE052522,user01945,CP01230,8/15/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",14.69,97,completed
RIDE052523,user12950,CP00229,8/31/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",11.43,90,completed
RIDE052524,user09404,CP00127,2025-08-29,"MG Road, Bangalore","Whitefield, Bangalore",2.55,28,completed
RIDE052525,user13426,CP00129,08/18/2025,"Gachibowli, Hyderabad","Jubilee Hills, Hyderabad",14.94,112,completed
RIDE052526,user09268,CP00903,06/19/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",6.34,36,completed
RIDE052527,user00214,CP02142,8/30/2025,"Secunderabad, Hyderabad","Gachibowli, Hyderabad",14.25,110,completed
RIDE052528,user13699,CP00255,08/15/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",13.2,120,completed
RIDE052529,user03682,CP00824,07/09/2025,"Jayanagar, Bangalore","MG Road, Bangalore",11.85,120,completed
RIDE052530,user09815,CP01144,2025-08-24,"Koramangala, Bangalore","Indiranagar, Bangalore",6.47,29,cancelled
RIDE052531,user06887,CP01254,8/28/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",16.4,120,completed
RIDE052532,user09841,CP00729,8/27/2025,"Koramangala, Bangalore","Whitefield, Bangalore",12.07,120,completed
RIDE052533,user02033,CP01231,2025-08-03,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",3.61,30,completed
RIDE052534,user10273,CP02269,8/25/2025,"MG Road, Bangalore","Whitefield, Bangalore",15.5,92,completed
RIDE052535,user10849,CP01764,2025-08-04,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",9.94,76,completed
,user06044,CP00212,07/19/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",9.24,64,completed
RIDE052537,user09386,CP00997,2025-08-05,"Jayanagar, Bangalore","Whitefield, Bangalore",3.19,18,completed
RIDE052538,user06188,CP02235,6/17/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",16.1,96,completed
RIDE052539,user13441,CP00270,2025-06-30,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",2.41,14,completed
RIDE052540,user00156,CP00657,,"Indiranagar, Bangalore","Whitefield, Bangalore",9.75,106,completed
RIDE052541,user14048,CP01049,8/27/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",11.14,106,completed
RIDE052542,user08539,CP01670,2025-07-22,"Indiranagar, Bangalore","Koramangala, Bangalore",11.82,105,completed
RIDE052543,user01482,CP00901,2025-09-01,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",14.72,120,completed
RIDE052544,user07780,CP01177,7/27/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",9.38,72,completed
RIDE052545,user11163,CP02261,07/18/2025,"Koramangala, Bangalore","Whitefield, Bangalore",8.44,63,cancelled
RIDE052546,user12278,CP01976,7/27/2025,"Jubilee Hills, Hyderabad","Charminar, Hyderabad",7.03,30,cancelled
RIDE052547,user08707,CP01797,7/29/2025,"Whitefield, Bangalore","Koramangala, Bangalore",12.12,82,completed
RIDE052548,user06315,CP01985,2025-08-14,"Koramangala, Bangalore","Whitefield, Bangalore",8.93,40,completed
RIDE052549,user05419,CP01230,2025-08-28,"Koramangala, Bangalore","Whitefield, Bangalore",4.18,32,completed
RIDE052550,user12668,CP00917,,"Indiranagar, Bangalore","MG Road, Bangalore",6.28,56,completed
RIDE052551,user11716,CP00894,2025-07-11,"Koramangala, Bangalore","Jayanagar, Bangalore",7.79,81,completed
RIDE052552,user07219,CP01887,7/5/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",17.49,118,completed
RIDE052553,user09045,CP02274,08/26/2025,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",5.19,26,completed
RIDE052554,user06344,CP01167,8/31/2025,"Charminar, Hyderabad","Jubilee Hills, Hyderabad",3.89,33,cancelled
RIDE052555,user10759,CP00759,2025-08-28,"Indiranagar, Bangalore","Koramangala, Bangalore",10.79,82,completed
RIDE052556,user09735,CP00923,2025-08-13,"Koramangala, Bangalore","Indiranagar, Bangalore",4.02,28,completed
RIDE052557,user02667,CP00603,8/16/2025,"Secunderabad, Hyderabad","Jubilee Hills, Hyderabad",3.84,29,completed
RIDE052558,user04705,CP00715,,"Indiranagar, Bangalore","Jayanagar, Bangalore",15.5,116,completed
RIDE052559,user12154,CP02133,8/14/2025,"Banjara Hills, Hyderabad","Secunderabad, Hyderabad",14.73,120,completed
RIDE052560,user05596,CP01325,2025-07-11,"Jayanagar, Bangalore","Indiranagar, Bangalore",4.03,35,completed
RIDE052561,user09867,CP01528,2025-07-17,"Indiranagar, Bangalore","MG Road, Bangalore",3.92,25,completed
RIDE052562,user01033,CP00769,8/18/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",4.71,30,completed
RIDE052563,user13350,CP01965,7/2/2025,"Gachibowli, Hyderabad","Banjara Hills, Hyderabad",11.41,105,completed
RIDE052564,user11462,CP00923,08/19/2025,"Indiranagar, Bangalore","MG Road, Bangalore",16.56,120,completed
RIDE052565,user08785,CP00050,8/20/2025,"Indiranagar, Bangalore","Jayanagar, Bangalore",13.44,82,completed
RIDE052566,user04988,CP00291,,"Jayanagar, Bangalore","Whitefield, Bangalore",8.78,73,completed
RIDE052567,user05979,CP01604,7/17/2025,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",16.35,120,completed
RIDE052568,user14526,CP02486,08/29/2025,"Banjara Hills, Hyderabad","Gachibowli, Hyderabad",13,78,completed
RIDE052569,user08934,CP00454,2025-05-27,"Koramangala, Bangalore","Whitefield, Bangalore",16.41,120,completed
,user05813,CP02449,8/18/2025,"Indiranagar, Bangalore","MG Road, Bangalore",11.57,47,completed
RIDE052571,user11089,CP01999,7/4/2025,"Koramangala, Bangalore","Whitefield, Bangalore",17.62,90,completed
RIDE052572,user05152,CP01811,,"Jubilee Hills, Hyderabad","Banjara Hills, Hyderabad",5.46,29,completed
RIDE052573,user05862,CP00789,8/22/2025,"Koramangala, Bangalore","Whitefield, Bangalore",12.91,83,completed
RIDE052574,user08934,CP01310,2025-07-20,"MG Road, Bangalore","Indiranagar, Bangalore",6.87,57,completed
RIDE052575,user04490,CP01269,2025-06-30,"Banjara Hills, Hyderabad","Jubilee Hills, Hyderabad",9.26,56,completed
RIDE052576,user13882,CP01657,2025-07-11,"Koramangala, Bangalore","Indiranagar, Bangalore",15.87,120,completed
RIDE052577,user00667,CP00741,9/1/2025,"MG Road, Bangalore","Whitefield, Bangalore",17.55,120,completed
RIDE052578,user04468,CP01787,07/23/2025,"Indiranagar, Bangalore","Koramangala, Bangalore",11.2,79,completed
RIDE052579,user01579,CP00280,2025-09-01,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",5.97,33,completed
RIDE052580,user01914,CP02414,8/26/2025,"Koramangala, Bangalore","Indiranagar, Bangalore",12.67,95,completed
RIDE052581,user10439,CP01837,7/9/2025,"Jayanagar, Bangalore","Whitefield, Bangalore",17.33,120,completed
