payment_id,ride_id,payment_method,fare,discount_percent,discount_amount,final_amount,payment_status
PAY050344,RIDE053099,UPI,253.57,10.65,27,226.57,Paid
PAY050345,RIDE053100,UPI,270.93,0,0,270.93,Paid
PAY050346,RIDE053102,Cash,179.53,0,0,179.53,Paid
PAY050347,RIDE053103,UPI,442.97,22.53,99.81,343.16,Paid
PAY050348,RIDE053104,Card,270.74,19.28,52.2,218.54,Paid
PAY050349,RIDE053105,Card,115.1,0,0,115.1,Paid
PAY050350,RIDE053106,Cash,105.31,17.23,18.15,87.16,Paid
PAY050351,RIDE053107,Card,198.78,19.22,38.2,160.58,Paid
PAY050352,RIDE053108,UPI,330.47,0,0,330.47,Paid
PAY050353,RIDE053109,Card,85.03,0,0,85.03,Paid
PAY050354,RIDE053110,Cash,408.61,0,0,408.61,Paid
PAY050355,RIDE053111,Card,84.28,0,0,84.28,Pending
PAY050356,RIDE053112,Wallet,127.59,0,0,127.59,Paid
PAY050357,RIDE053113,Card,123.36,0,0,123.36,Pending
PAY050358,RIDE053114,UPI,412.37,23.16,95.5,316.87,Paid
PAY050359,RIDE053115,Wallet,124.85,12.55,15.67,109.18,Pending
PAY050360,RIDE053117,UPI,104.42,16.07,16.78,87.64,Paid
PAY050361,RIDE053118,Cash,294.84,0,0,294.84,Paid
PAY050362,RIDE053119,UPI,90.6,0,0,90.6,Paid
PAY050363,RIDE053120,UPI,328.47,0,0,328.47,Paid
PAY050364,RIDE053121,UPI,75.92,0,0,75.92,Paid
PAY050365,RIDE053122,Card,70.32,0,0,70.32,Paid
PAY050366,RIDE053124,Wallet,352.67,15.55,54.85,297.82,Paid
PAY050367,RIDE053125,Wallet,385.78,0,0,385.78,Pending
PAY050368,RIDE053126,Wallet,122.49,0,0,122.49,Paid
PAY050369,RIDE053127,Wallet,94.83,0,0,94.83,Paid
PAY050370,RIDE053128,UPI,331.44,0,0,331.44,Paid
PAY050371,RIDE053129,UPI,233.26,0,0,233.26,Paid
PAY050372,RIDE053130,Card,84.87,14.77,12.54,72.33,Paid
PAY050373,RIDE053131,Cash,366.65,19.1,70.03,296.62,Paid
PAY050374,RIDE053132,Cash,346.16,12.9,44.66,301.5,Paid
PAY050375,RIDE053133,Cash,121,20.35,24.62,96.38,Paid
PAY050376,RIDE053135,Cash,155.05,16.48,25.56,129.49,Paid
PAY050377,RIDE053136,UPI,394.37,12.06,47.54,346.83,Paid
PAY050378,RIDE053137,UPI,287.91,18.82,54.18,233.73,Paid
PAY050379,RIDE053138,Cash,403.17,0,0,403.17,Paid
PAY050380,RIDE053139,Card,475.74,0,0,475.74,Paid
PAY050381,RIDE053140,Cash,440.49,12.58,55.41,385.08,Paid
PAY050382,RIDE053141,Wallet,428.42,17.77,76.13,352.29,Paid
PAY050383,RIDE053142,Card,102.69,0,0,102.69,Paid
PAY050384,RIDE053143,Cash,120.08,0,0,120.08,Paid
PAY050385,RIDE053144,UPI,293.99,20.85,61.29,232.7,Paid
PAY050386,RIDE053145,Card,75.18,16.79,12.63,62.55,Paid
PAY050387,RIDE053146,Cash,150.1,23.14,34.74,115.36,Paid
PAY050388,RIDE053147,UPI,223.55,0,0,223.55,Paid
PAY050389,RIDE053148,Cash,456.31,0,0,456.31,Paid
PAY050390,RIDE053149,Wallet,250.29,0,0,250.29,Paid
PAY050391,RIDE053150,UPI,110.2,17.67,19.47,90.73,Paid
PAY050392,RIDE053151,Cash,235.37,0,0,235.37,Paid
PAY050393,RIDE053152,Card,408.47,0,0,408.47,Paid
PAY050394,RIDE053153,UPI,126.2,0,0,126.2,Paid
PAY050395,RIDE053154,Cash,131.96,14.05,18.54,113.42,Paid
PAY050396,RIDE053155,UPI,469.81,0,0,469.81,Paid
PAY050397,RIDE053157,Wallet,196.72,0,0,196.72,Paid
PAY050398,RIDE053158,UPI,310.99,0,0,310.99,Paid
PAY050399,RIDE053159,Wallet,453.84,13.18,59.81,394.03,Paid
PAY050400,RIDE053160,Cash,295.65,11.88,35.13,260.52,Paid
PAY050401,RIDE053161,UPI,293.96,0,0,293.96,Paid
PAY050402,RIDE053162,Card,392.11,23.92,93.77,298.34,Paid
PAY050403,RIDE053163,UPI,86.26,0,0,86.26,Paid
PAY050404,RIDE053164,UPI,148.59,0,0,148.59,Paid
PAY050405,RIDE053165,Cash,195.81,0,0,195.81,Paid
PAY050406,RIDE053166,UPI,447.91,0,0,447.91,Paid
PAY050407,RIDE053167,Wallet,204.76,0,0,204.76,Paid
PAY050408,RIDE053168,Wallet,209.87,10.17,21.35,188.52,Paid
PAY050409,RIDE053169,Wallet,175.9,0,0,175.9,Paid
PAY050410,RIDE053170,Wallet,391.07,0,0,391.07,Pending
PAY050411,RIDE053171,UPI,386.34,0,0,386.34,Paid
PAY050412,RIDE053172,Wallet,110.18,0,0,110.18,Paid
PAY050413,RIDE053173,Card,263.86,18.14,47.87,215.99,Paid
PAY050414,RIDE053174,Card,366.77,0,0,366.77,Paid
PAY050415,RIDE053175,Cash,252.85,11.48,29.02,223.83,Paid
PAY050416,RIDE053176,Cash,406.5,0,0,406.5,Paid
PAY050417,RIDE053177,Card,217.87,0,0,217.87,Paid
PAY050418,RIDE053178,Cash,386.68,0,0,386.68,Paid
PAY050419,RIDE053179,Cash,158.6,11.84,18.78,139.82,Paid
PAY050420,RIDE053180,Card,63.09,0,0,63.09,Paid
PAY050421,RIDE053181,Wallet,429.41,24.02,103.14,326.27,Paid
PAY050422,RIDE053182,Wallet,499.88,0,0,499.88,Paid
PAY050423,RIDE053183,Wallet,341.34,0,0,341.34,Paid
PAY050424,RIDE053184,Cash,101.41,0,0,101.41,Paid
PAY050425,RIDE053185,Cash,454.73,11.15,50.69,404.04,Paid
PAY050426,RIDE053186,Card,423.08,21.93,92.78,330.3,Paid
PAY050427,RIDE053187,Cash,452.16,0,0,452.16,Paid
PAY050428,RIDE053188,Cash,54.97,0,0,54.97,Paid
PAY050429,RIDE053189,UPI,448.89,14.2,63.76,385.13,Paid
PAY050430,RIDE053190,Cash,177.36,19.25,34.14,143.22,Paid
PAY050431,RIDE053191,UPI,258.42,0,0,258.42,Paid
PAY050432,RIDE053192,Wallet,86.8,0,0,86.8,Paid
PAY050433,RIDE053193,Wallet,199.86,21.65,43.28,156.58,Paid
PAY050434,RIDE053194,Wallet,141.71,0,0,141.71,Paid
PAY050435,RIDE053195,UPI,388.31,18.9,73.39,314.92,Paid
PAY050436,RIDE053196,Wallet,283.14,0,0,283.14,Paid
PAY050437,RIDE053198,Wallet,170.29,15.95,27.17,143.12,Paid
PAY050438,RIDE053199,UPI,172.1,0,0,172.1,Paid
PAY050439,RIDE053200,Card,415.9,12.81,53.28,362.62,Paid
PAY050440,RIDE053201,Cash,216.92,0,0,216.92,Paid
PAY050441,RIDE053202,Wallet,421.25,0,0,421.25,Paid
PAY050442,RIDE053203,Wallet,164.29,0,0,164.29,Paid
PAY050443,RIDE053204,UPI,506,0,0,506,Paid
PAY050444,RIDE053205,UPI,165.15,0,0,165.15,Paid
PAY050445,RIDE053206,Wallet,140.53,0,0,140.53,Paid
PAY050446,RIDE053207,Cash,218.15,0,0,218.15,Paid
PAY050447,RIDE053208,Cash,221.68,0,0,221.68,Paid
PAY050448,RIDE053209,Wallet,227.01,0,0,227.01,Paid
PAY050449,RIDE053210,Card,213.35,13.86,29.57,183.78,Paid
PAY050450,RIDE053211,Cash,324.77,0,0,324.77,Paid
PAY050451,RIDE053212,Wallet,56.79,0,0,56.79,Paid
PAY050452,RIDE053213,Card,171.84,0,0,171.84,Paid
PAY050453,RIDE053214,Cash,55.32,0,0,55.32,Paid
PAY050454,RIDE053215,Wallet,110.21,0,0,110.21,Paid
PAY050455,RIDE053216,Wallet,282.92,15.9,44.99,237.93,Paid
PAY050456,RIDE053217,Cash,109.48,23.56,25.79,83.69,Paid
PAY050457,RIDE053218,Wallet,296.83,0,0,296.83,Paid
PAY050458,RIDE053219,UPI,447,24.79,110.81,336.19,Paid
PAY050459,RIDE053220,UPI,246.23,11.31,27.84,218.39,Paid
PAY050460,RIDE053221,Card,435.35,20.14,87.68,347.67,Paid
PAY050461,RIDE053222,Card,213.87,0,0,213.87,Paid
PAY050462,RIDE053223,UPI,199.23,0,0,199.23,Paid
PAY050463,RIDE053224,Cash,429.26,0,0,429.26,Paid
PAY050464,RIDE053225,Card,504.41,24.04,121.28,383.13,Pending
PAY050465,RIDE053226,UPI,273.09,0,0,273.09,Paid
PAY050466,RIDE053227,Cash,281.18,0,0,281.18,Paid
PAY050467,RIDE053228,UPI,195.69,0,0,195.69,Paid
PAY050468,RIDE053229,Wallet,493.98,0,0,493.98,Paid
PAY050469,RIDE053230,Cash,254.87,0,0,254.87,Paid
PAY050470,RIDE053231,UPI,265.66,0,0,265.66,Paid
PAY050471,RIDE053232,UPI,275.4,0,0,275.4,Paid
PAY050472,RIDE053233,Wallet,242.99,0,0,242.99,Paid
PAY050473,RIDE053234,Wallet,108.04,0,0,108.04,Paid
PAY050474,RIDE053235,Cash,205.87,0,0,205.87,Paid
PAY050475,RIDE053236,Wallet,140.01,0,0,140.01,Paid
PAY050476,RIDE053237,Card,433.94,0,0,433.94,Paid
PAY050477,RIDE053238,Cash,434.35,0,0,434.35,Paid
PAY050478,RIDE053239,Cash,262,0,0,262,Paid
PAY050479,RIDE053240,Wallet,293.9,16.05,47.16,246.74,Paid
PAY050480,RIDE053241,Cash,318,0,0,318,Paid
PAY050481,RIDE053242,Cash,472.2,0,0,472.2,Paid
PAY050482,RIDE053243,Card,101.32,0,0,101.32,Pending
PAY050483,RIDE053244,Card,144.11,14.87,21.43,122.68,Paid
PAY050484,RIDE053245,UPI,94.61,0,0,94.61,Paid
PAY050485,RIDE053246,Wallet,220.54,0,0,220.54,Paid
PAY050486,RIDE053247,Wallet,249.5,18.43,45.99,203.51,Paid
PAY050487,RIDE053248,Wallet,492.88,14.59,71.92,420.96,Paid
PAY050488,RIDE053249,Card,474.98,0,0,474.98,Paid
PAY050489,RIDE053250,Card,188.72,0,0,188.72,Paid
PAY050490,RIDE053251,Wallet,119.86,0,0,119.86,Paid
PAY050491,RIDE053252,Card,258.15,0,0,258.15,Paid
PAY050492,RIDE053253,UPI,427.07,0,0,427.07,Paid
PAY050493,RIDE053254,Wallet,292.41,0,0,292.41,Paid
PAY050494,RIDE053255,Cash,452.35,21.18,95.82,356.53,Paid
PAY050495,RIDE053256,Wallet,456.39,0,0,456.39,Paid
PAY050496,RIDE053257,Wallet,242.43,13.79,33.43,209,Paid
PAY050497,RIDE053260,Wallet,297.89,19.65,58.53,239.36,Pending
PAY050498,RIDE053261,Card,236.3,19.03,44.96,191.34,Paid
PAY050499,RIDE053262,Cash,221.6,0,0,221.6,Paid
PAY050500,RIDE053263,Card,442.32,0,0,442.32,Paid
PAY050501,RIDE053264,UPI,258.28,0,0,258.28,Paid
PAY050502,RIDE053265,Wallet,272.64,0,0,272.64,Paid
PAY050503,RIDE053266,UPI,403.49,0,0,403.49,Paid
PAY050504,RIDE053267,Wallet,195.03,0,0,195.03,Paid
PAY050505,RIDE053268,UPI,323.3,21.19,68.5,254.8,Paid
PAY050506,RIDE053269,Cash,196.29,0,0,196.29,Paid
PAY050507,RIDE053270,Wallet,96.19,20.64,19.85,76.34,Paid
PAY050508,RIDE053271,Wallet,64.11,0,0,64.11,Paid
PAY050509,RIDE053272,Card,196.8,14.01,27.58,169.22,Paid
PAY050510,RIDE053273,Card,388.34,0,0,388.34,Pending
PAY050511,RIDE053274,Cash,391.92,0,0,391.92,Paid
PAY050512,RIDE053275,Wallet,229.11,20.79,47.63,181.48,Pending
PAY050513,RIDE053276,Card,469.63,12.83,60.24,409.39,Paid
PAY050514,RIDE053277,Card,270.32,0,0,270.32,Paid
PAY050515,RIDE053278,UPI,351.97,16.68,58.72,293.25,Paid
PAY050516,RIDE053279,Wallet,216.54,22.33,48.34,168.2,Paid
PAY050517,RIDE053280,Wallet,470.55,0,0,470.55,Paid
PAY050518,RIDE053281,UPI,298.44,0,0,298.44,Paid
PAY050519,RIDE053282,Cash,96.91,19.41,18.81,78.1,Paid
PAY050520,RIDE053283,Cash,168.53,0,0,168.53,Paid
PAY050521,RIDE053284,Wallet,73.14,0,0,73.14,Paid
PAY050522,RIDE053285,Wallet,302.75,0,0,302.75,Paid
PAY050523,RIDE053286,Wallet,115.51,0,0,115.51,Paid
PAY050524,RIDE053287,UPI,218.16,0,0,218.16,Paid
PAY050525,RIDE053288,Card,481.41,23.73,114.25,367.16,Paid
PAY050526,RIDE053289,Card,236.66,0,0,236.66,Paid
PAY050527,RIDE053290,Wallet,385.55,0,0,385.55,Paid
PAY050528,RIDE053291,Card,236.05,0,0,236.05,Paid
PAY050529,RIDE053292,Wallet,229.76,10.61,24.37,205.39,Paid
PAY050530,RIDE053293,UPI,399.51,0,0,399.51,Paid
PAY050531,RIDE053294,Cash,352.65,0,0,352.65,Paid
PAY050532,RIDE053295,Wallet,447.03,0,0,447.03,Paid
PAY050533,RIDE053296,Cash,448.31,0,0,448.31,Paid
PAY050534,RIDE053297,UPI,484.36,17.54,84.97,399.39,Paid
PAY050535,RIDE053298,Wallet,261,0,0,261,Paid
PAY050536,RIDE053299,Card,327.49,0,0,327.49,Paid
PAY050537,RIDE053300,Cash,177.65,0,0,177.65,Paid
PAY050538,RIDE053301,UPI,428.47,0,0,428.47,Paid
PAY050539,RIDE053302,UPI,393.04,11.94,46.93,346.11,Paid
PAY050540,RIDE053303,Cash,142.07,0,0,142.07,Paid
PAY050541,RIDE053304,Wallet,102.33,0,0,102.33,Pending
PAY050542,RIDE053305,Cash,373.87,0,0,373.87,Paid
PAY050543,RIDE053306,UPI,487.21,0,0,487.21,Pending
PAY050544,RIDE053307,UPI,160.53,0,0,160.53,Pending
PAY050545,RIDE053308,UPI,447.82,20.92,93.68,354.14,Paid
PAY050546,RIDE053309,Cash,325.81,17.48,56.95,268.86,Paid
PAY050547,RIDE053310,Card,368.01,0,0,368.01,Paid
PAY050548,RIDE053311,Cash,179.13,20.29,36.35,142.78,Paid
PAY050549,RIDE053312,Cash,243.71,0,0,243.71,Paid
PAY050550,RIDE053313,Cash,222.03,17.23,38.25,183.78,Paid
PAY050551,RIDE053314,Cash,239.7,24.46,58.64,181.06,Paid
PAY050552,RIDE053315,Card,317.71,0,0,317.71,Paid
PAY050553,RIDE053316,Cash,507.45,0,0,507.45,Paid
PAY050554,RIDE053317,Wallet,524.44,22.44,117.7,406.74,Paid
PAY050555,RIDE053318,Card,443.02,19.24,85.25,357.77,Paid
PAY050556,RIDE053320,Cash,118.21,11.48,13.56,104.65,Paid
PAY050557,RIDE053321,Cash,485.62,0,0,485.62,Paid
PAY050558,RIDE053322,Cash,332.78,0,0,332.78,Paid
PAY050559,RIDE053323,Card,387.95,19.54,75.79,312.16,Paid
PAY050560,RIDE053324,Wallet,295.52,17.41,51.45,244.07,Paid
PAY050561,RIDE053325,UPI,462.43,0,0,462.43,Paid
PAY050562,RIDE053326,Card,202.86,0,0,202.86,Paid
PAY050563,RIDE053327,Cash,252.59,0,0,252.59,Paid
PAY050564,RIDE053328,Cash,59.22,10.66,6.31,52.91,Paid
PAY050565,RIDE053329,Wallet,225.22,0,0,225.22,Paid
PAY050566,RIDE053330,Cash,495.76,11.92,59.11,436.65,Paid
PAY050567,RIDE053331,Wallet,319.31,22.41,71.55,247.76,Paid
PAY050568,RIDE053332,Cash,104.64,19.63,20.54,84.1,Paid
PAY050569,RIDE053333,Card,205.92,11.92,24.55,181.37,Paid
PAY050570,RIDE053334,Cash,405.14,23.08,93.52,311.62,Paid
PAY050571,RIDE053335,Card,145.77,23.07,33.63,112.14,Paid
PAY050572,RIDE053336,Wallet,421.8,17.94,75.68,346.12,Paid
PAY050573,RIDE053337,Cash,272.64,0,0,272.64,Paid
PAY050574,RIDE053338,Card,175.49,0,0,175.49,Paid
PAY050575,RIDE053339,Wallet,224.95,22.74,51.14,173.81,Paid
PAY050576,RIDE053340,Cash,142.27,0,0,142.27,Paid
PAY050577,RIDE053341,Card,246.45,0,0,246.45,Paid
PAY050578,RIDE053342,Card,286.92,21.49,61.65,225.27,Paid
PAY050579,RIDE053343,Cash,245.43,22.75,55.83,189.6,Paid
PAY050580,RIDE053344,Wallet,419.65,10.43,43.76,375.89,Paid
PAY050581,RIDE053345,Cash,285.01,0,0,285.01,Paid
PAY050582,RIDE053346,Card,370.43,0,0,370.43,Paid
PAY050583,RIDE053347,Card,70.71,15.69,11.09,59.62,Paid
PAY050584,RIDE053348,UPI,437.52,24.74,108.24,329.28,Paid
PAY050585,RIDE053349,UPI,117.54,15.48,18.19,99.35,Paid
PAY050586,RIDE053350,Wallet,381.52,0,0,381.52,Paid
PAY050587,RIDE053352,Card,450.28,22.01,99.1,351.18,Paid
PAY050588,RIDE053353,Card,232.14,0,0,232.14,Paid
PAY050589,RIDE053354,Wallet,320.54,0,0,320.54,Paid
PAY050590,RIDE053355,Wallet,309.43,0,0,309.43,Paid
PAY050591,RIDE053356,Cash,419,0,0,419,Paid
PAY050592,RIDE053357,Card,275.95,0,0,275.95,Paid
PAY050593,RIDE053358,Card,359.85,0,0,359.85,Paid
PAY050594,RIDE053359,Cash,183.13,17.39,31.85,151.28,Paid
PAY050595,RIDE053360,UPI,200.23,0,0,200.23,Pending
PAY050596,RIDE053361,Wallet,288.61,0,0,288.61,Paid
PAY050597,RIDE053362,UPI,214.53,0,0,214.53,Paid
PAY050598,RIDE053363,UPI,290.46,0,0,290.46,Paid
PAY050599,RIDE053364,Wallet,61.14,24.73,15.12,46.02,Paid
PAY050600,RIDE053365,Cash,125.04,0,0,125.04,Paid
PAY050601,RIDE053366,UPI,174.47,14.51,25.31,149.16,Paid
PAY050602,RIDE053367,Cash,507.87,21.35,108.44,399.43,Paid
PAY050603,RIDE053368,Card,348.91,0,0,348.91,Paid
PAY050604,RIDE053369,Cash,497.14,0,0,497.14,Paid
PAY050605,RIDE053370,Cash,206.18,0,0,206.18,Paid
PAY050606,RIDE053371,Card,354.23,0,0,354.23,Paid
PAY050607,RIDE053372,Wallet,210.16,23.4,49.18,160.98,Paid
PAY050608,RIDE053373,Card,524.03,0,0,524.03,Paid
PAY050609,RIDE053374,UPI,136.15,18.9,25.73,110.42,Paid
PAY050610,RIDE053375,Card,116.95,0,0,116.95,Paid
PAY050611,RIDE053376,UPI,223.65,0,0,223.65,Paid
PAY050612,RIDE053377,UPI,87.83,21.64,19.01,68.82,Paid
PAY050613,RIDE053378,Wallet,310.26,0,0,310.26,Paid
PAY050614,RIDE053379,UPI,241.09,0,0,241.09,Paid
PAY050615,RIDE053380,Cash,252.44,0,0,252.44,Paid
PAY050616,RIDE053381,Wallet,116.14,0,0,116.14,Paid
PAY050617,RIDE053382,Cash,227.25,0,0,227.25,Paid
PAY050618,RIDE053383,Card,365.92,0,0,365.92,Paid
PAY050619,RIDE053384,Cash,353.35,0,0,353.35,Paid
PAY050620,RIDE053385,Card,97.71,0,0,97.71,Paid
PAY050621,RIDE053386,Card,254.35,20.12,51.17,203.18,Paid
PAY050622,RIDE053388,UPI,58.71,0,0,58.71,Paid
PAY050623,RIDE053389,Card,64.97,0,0,64.97,Paid
PAY050624,RIDE053390,Cash,165.1,23.05,38.05,127.05,Paid
PAY050625,RIDE053392,Card,359.13,0,0,359.13,Paid
PAY050626,RIDE053393,Wallet,272.15,21.3,57.95,214.2,Paid
PAY050627,RIDE053394,Card,297.23,0,0,297.23,Paid
PAY050628,RIDE053395,Cash,333.78,0,0,333.78,Paid
PAY050629,RIDE053396,Card,140.29,12.05,16.9,123.39,Paid
PAY050630,RIDE053397,Card,423.41,17.01,72.03,351.38,Paid
PAY050631,RIDE053398,Wallet,313.62,0,0,313.62,Paid
PAY050632,RIDE053399,Cash,453.9,0,0,453.9,Paid
PAY050633,RIDE053400,Card,441.03,0,0,441.03,Paid
PAY050634,RIDE053401,Card,480.03,0,0,480.03,Paid
PAY050635,RIDE053402,Wallet,190.87,16.23,30.97,159.9,Paid
PAY050636,RIDE053403,Cash,83.82,15.75,13.2,70.62,Paid
PAY050637,RIDE053404,Card,173.19,0,0,173.19,Paid
PAY050638,RIDE053405,Wallet,436.73,21.96,95.91,340.82,Paid
PAY050639,RIDE053406,UPI,191.9,16.35,31.37,160.53,Paid
PAY050640,RIDE053407,Cash,369.25,0,0,369.25,Paid
PAY050641,RIDE053408,Cash,325.01,13.85,45,280.01,Paid
PAY050642,RIDE053409,UPI,91.52,21.13,19.34,72.18,Paid
PAY050643,RIDE053411,Card,100.03,0,0,100.03,Paid
PAY050644,RIDE053412,UPI,151.39,23.5,35.58,115.81,Paid
PAY050645,RIDE053413,Card,231.37,23.76,54.98,176.39,Paid
PAY050646,RIDE053414,UPI,465.8,10.95,51.01,414.79,Paid
PAY050647,RIDE053415,Wallet,249.85,14.19,35.46,214.39,Paid
PAY050648,RIDE053416,Cash,273.14,0,0,273.14,Paid
PAY050649,RIDE053417,UPI,506.23,20,101.25,404.98,Paid
PAY050650,RIDE053418,UPI,123.08,0,0,123.08,Paid
PAY050651,RIDE053420,Cash,63.12,0,0,63.12,Paid
PAY050652,RIDE053421,Wallet,370.94,23.49,87.15,283.79,Paid
PAY050653,RIDE053422,Cash,149.86,14,20.99,128.87,Paid
PAY050654,RIDE053423,UPI,210.23,0,0,210.23,Paid
PAY050655,RIDE053424,UPI,345.93,0,0,345.93,Paid
PAY050656,RIDE053425,Cash,513.07,0,0,513.07,Paid
PAY050657,RIDE053426,Card,300.05,0,0,300.05,Paid
PAY050658,RIDE053427,Wallet,237.1,0,0,237.1,Pending
PAY050659,RIDE053428,Card,415.03,17.39,72.18,342.85,Paid
PAY050660,RIDE053429,Cash,303.2,0,0,303.2,Paid
PAY050661,RIDE053430,Wallet,334.2,12.06,40.32,293.88,Paid
PAY050662,RIDE053431,Wallet,307.96,0,0,307.96,Paid
PAY050663,RIDE053433,Wallet,69.98,23.65,16.55,53.43,Paid
PAY050664,RIDE053434,Card,512.88,0,0,512.88,Paid
PAY050665,RIDE053435,Card,247.65,14.77,36.58,211.07,Paid
PAY050666,RIDE053437,Card,161.29,13.74,22.16,139.13,Paid
PAY050667,RIDE053438,Cash,142.3,0,0,142.3,Paid
PAY050668,RIDE053439,Cash,276.31,0,0,276.31,Paid
PAY050669,RIDE053440,Cash,427,0,0,427,Paid
PAY050670,RIDE053441,Wallet,113.72,0,0,113.72,Paid
PAY050671,RIDE053442,UPI,76.17,24.8,18.89,57.28,Paid
PAY050672,RIDE053443,UPI,351.69,18.29,64.33,287.36,Pending
PAY050673,RIDE053444,UPI,71.26,0,0,71.26,Paid
PAY050674,RIDE053445,Card,506.57,0,0,506.57,Paid
PAY050675,RIDE053446,Cash,360.12,24.62,88.65,271.47,Paid
PAY050676,RIDE053447,Card,88.55,20.97,18.57,69.98,Paid
PAY050677,RIDE053448,UPI,193.4,23.19,44.86,148.54,Paid
PAY050678,RIDE053449,UPI,419.55,11.52,48.31,371.24,Paid
PAY050679,RIDE053450,UPI,249.53,18.75,46.78,202.75,Paid
PAY050680,RIDE053451,Cash,214.8,0,0,214.8,Paid
PAY050681,RIDE053452,Cash,441.08,17.77,78.4,362.68,Paid
PAY050682,RIDE053453,Card,125.26,13.87,17.38,107.88,Paid
PAY050683,RIDE053454,Cash,416.41,0,0,416.41,Paid
PAY050684,RIDE053455,Cash,180.18,18.45,33.25,146.93,Paid
PAY050685,RIDE053456,UPI,450.14,19.57,88.08,362.06,Paid
PAY050686,RIDE053457,Wallet,525.64,12.22,64.25,461.39,Paid
PAY050687,RIDE053458,Wallet,333.27,0,0,333.27,Paid
PAY050688,RIDE053459,Card,473.94,0,0,473.94,Pending
PAY050689,RIDE053460,Cash,161.93,0,0,161.93,Paid
PAY050690,RIDE053461,Cash,466.99,0,0,466.99,Paid
PAY050691,RIDE053462,UPI,103.54,0,0,103.54,Paid
PAY050692,RIDE053463,UPI,290.52,0,0,290.52,Paid
PAY050693,RIDE053464,Wallet,210.38,17.68,37.19,173.19,Paid
PAY050694,RIDE053465,UPI,223.7,0,0,223.7,Paid
PAY050695,RIDE053466,Wallet,364.84,0,0,364.84,Paid
PAY050696,RIDE053467,Card,341.14,11.15,38.04,303.1,Paid
PAY050697,RIDE053468,Card,393.53,0,0,393.53,Paid
PAY050698,RIDE053469,Cash,340.08,0,0,340.08,Paid
PAY050699,RIDE053470,Cash,98.86,17.2,17,81.86,Paid
PAY050700,RIDE053471,Wallet,410.07,0,0,410.07,Paid
PAY050701,RIDE053472,Cash,473.45,13.97,66.14,407.31,Paid
PAY050702,RIDE053473,Card,333.88,0,0,333.88,Pending
PAY050703,RIDE053474,Wallet,463.45,16.67,77.24,386.21,Paid
PAY050704,RIDE053475,Wallet,463.29,0,0,463.29,Paid
PAY050705,RIDE053476,UPI,488.3,0,0,488.3,Paid
PAY050706,RIDE053477,Card,75.4,17.01,12.82,62.58,Paid
PAY050707,RIDE053478,Cash,282.74,11.23,31.75,250.99,Paid
PAY050708,RIDE053479,Card,367.78,0,0,367.78,Paid
PAY050709,RIDE053480,Cash,408.17,21.94,89.56,318.61,Paid
PAY050710,RIDE053481,UPI,436.39,12.3,53.68,382.71,Paid
PAY050711,RIDE053482,Cash,133.43,0,0,133.43,Paid
PAY050712,RIDE053483,Wallet,236.77,18.7,44.27,192.5,Paid
PAY050713,RIDE053484,UPI,167.45,0,0,167.45,Paid
PAY050714,RIDE053485,Wallet,444.63,0,0,444.63,Paid
PAY050715,RIDE053486,Cash,359.53,0,0,359.53,Paid
PAY050716,RIDE053487,Wallet,410.55,15,61.59,348.96,Paid
PAY050717,RIDE053488,Cash,376.84,18.59,70.05,306.79,Paid
PAY050718,RIDE053489,Wallet,389.93,19.1,74.48,315.45,Paid
PAY050719,RIDE053490,Wallet,309.98,10.23,31.7,278.28,Paid
PAY050720,RIDE053491,Wallet,145.86,0,0,145.86,Paid
PAY050721,RIDE053492,Cash,258.07,24.3,62.72,195.35,Paid
PAY050722,RIDE053493,Card,374.44,0,0,374.44,Paid
PAY050723,RIDE053494,UPI,158.3,0,0,158.3,Pending
PAY050724,RIDE053495,UPI,342.92,0,0,342.92,Paid
PAY050725,RIDE053496,Cash,373.31,21.91,81.78,291.53,Paid
PAY050726,RIDE053497,UPI,385.63,0,0,385.63,Paid
PAY050727,RIDE053498,Cash,247.99,11.93,29.58,218.41,Paid
PAY050728,RIDE053499,UPI,268.6,16.21,43.54,225.06,Paid
PAY050729,RIDE053500,Card,99.7,0,0,99.7,Paid
PAY050730,RIDE053501,Wallet,317.86,14.22,45.21,272.65,Paid
PAY050731,RIDE053502,Wallet,126.96,17.06,21.66,105.3,Paid
PAY050732,RIDE053503,Wallet,343.65,0,0,343.65,Pending
PAY050733,RIDE053504,Card,77.39,19.19,14.85,62.54,Paid
PAY050734,RIDE053505,Cash,443.69,0,0,443.69,Paid
PAY050735,RIDE053506,Wallet,315.66,0,0,315.66,Paid
PAY050736,RIDE053507,Cash,454.64,21.98,99.92,354.72,Paid
PAY050737,RIDE053509,UPI,311.63,0,0,311.63,Paid
PAY050738,RIDE053510,Card,456.69,0,0,456.69,Paid
PAY050739,RIDE053511,Card,208.07,0,0,208.07,Paid
PAY050740,RIDE053512,Wallet,243.2,14.18,34.48,208.72,Paid
PAY050741,RIDE053513,Cash,102.16,21.7,22.17,79.99,Paid
PAY050742,RIDE053514,Wallet,178.1,0,0,178.1,Paid
PAY050743,RIDE053515,Card,476.86,0,0,476.86,Paid
PAY050744,RIDE053516,UPI,158.4,20.87,33.06,125.34,Paid
PAY050745,RIDE053517,UPI,228.69,0,0,228.69,Paid
PAY050746,RIDE053518,Card,147.02,17.03,25.04,121.98,Paid
PAY050747,RIDE053519,Cash,93.97,0,0,93.97,Paid
